START DATE | TIME,MAIN LATERAL,CFS,ORDER #,STATUS,DISTRICT,LINE / HEAD
0,0,0,0,0,CENTRAL - District,G HEAD 3
0,0,0,0,0,CENTRAL - District,G HEAD 3
0,0,0,0,0,CENTRAL - District,G HEAD 3
0,0,0,0,0,CENTRAL - District,G HEAD 3
0,0,0,0,0,CENTRAL - District,G HEAD 3
0,0,0,0,0,CENTRAL - District,G HEAD 3
45152.4375,"L1-4-T1 (METER), , , ",22,8652,OPEN,CENTRAL - District,L1 HEAD 1
45154.4375,"L1-T16, L1-T18, , ",30,8653,0,CENTRAL - District,L1 HEAD 1
45154.70833,"L1-4-T4 (METER), L1-4-T5 (METER), , ",27,8598,0,CENTRAL - District,L1 HEAD 1
45157.625,0,0,0,0,CENTRAL - District,L1 HEAD 1
0,0,0,0,0,CENTRAL - District,L1 HEAD 1
0,0,0,0,0,CENTRAL - District,L1 HEAD 1
0,0,0,0,0,CENTRAL - District,L1 HEAD 1
0,0,0,0,0,CENTRAL - District,L1 HEAD 1
0,0,0,0,0,CENTRAL - District,L1 HEAD 1
0,0,0,0,0,CENTRAL - District,L1 HEAD 1
0,0,0,0,0,CENTRAL - District,L1 HEAD 1
0,0,0,0,0,CENTRAL - District,L1 HEAD 1
0,0,0,0,0,CENTRAL - District,L1 HEAD 1
0,0,0,0,0,CENTRAL - District,L1 HEAD 1
0,0,0,0,0,CENTRAL - District,L1 HEAD 1
0,0,0,0,0,CENTRAL - District,L1 HEAD 1
0,0,0,0,0,CENTRAL - District,L1 HEAD 1
0,0,0,0,0,CENTRAL - District,L1 HEAD 1
0,0,0,0,0,CENTRAL - District,L1 HEAD 1
0,0,0,0,0,CENTRAL - District,L1 HEAD 1
0,0,0,0,0,CENTRAL - District,L1 HEAD 1
0,0,0,0,0,CENTRAL - District,L1 HEAD 1
0,0,0,0,0,CENTRAL - District,L1 HEAD 1
0,0,0,0,0,CENTRAL - District,L1 HEAD 1
0,0,0,0,0,CENTRAL - District,L1 HEAD 1
0,0,0,0,0,CENTRAL - District,L1 HEAD 1
0,0,0,0,0,CENTRAL - District,L1 HEAD 1
0,0,0,0,0,CENTRAL - District,L1 HEAD 1
0,0,0,0,0,CENTRAL - District,L1 HEAD 1
0,0,0,0,0,CENTRAL - District,L1 HEAD 1
0,0,0,0,0,CENTRAL - District,L1 HEAD 1
0,0,0,0,0,CENTRAL - District,L1 HEAD 1
0,0,0,0,0,CENTRAL - District,L1 HEAD 1
0,0,0,0,0,CENTRAL - District,L1 HEAD 1
0,0,0,0,0,CENTRAL - District,L1 HEAD 1
0,0,0,0,0,CENTRAL - District,L1 HEAD 1
0,0,0,0,0,CENTRAL - District,L1 HEAD 1
0,0,0,0,0,CENTRAL - District,L1 HEAD 1
0,0,0,0,0,CENTRAL - District,L1 HEAD 1
45147.91667,0,0,0,0,CENTRAL - District,L1 HEAD 2
0,0,0,0,0,CENTRAL - District,L1 HEAD 2
0,0,0,0,0,CENTRAL - District,L1 HEAD 2
0,0,0,0,0,CENTRAL - District,L1 HEAD 2
0,0,0,0,0,CENTRAL - District,L1 HEAD 2
0,0,0,0,0,CENTRAL - District,L1 HEAD 2
0,0,0,0,0,CENTRAL - District,L1 HEAD 2
0,0,0,0,0,CENTRAL - District,L1 HEAD 2
0,0,0,0,0,CENTRAL - District,L1 HEAD 2
0,0,0,0,0,CENTRAL - District,L1 HEAD 2
0,0,0,0,0,CENTRAL - District,L1 HEAD 2
0,0,0,0,0,CENTRAL - District,L1 HEAD 2
0,0,0,0,0,CENTRAL - District,L1 HEAD 2
0,0,0,0,0,CENTRAL - District,L1 HEAD 2
0,0,0,0,0,CENTRAL - District,L1 HEAD 2
0,0,0,0,0,CENTRAL - District,L1 HEAD 2
0,0,0,0,0,CENTRAL - District,L1 HEAD 2
0,0,0,0,0,CENTRAL - District,L1 HEAD 2
0,0,0,0,0,CENTRAL - District,L1 HEAD 2
0,0,0,0,0,CENTRAL - District,L1 HEAD 2
0,0,0,0,0,CENTRAL - District,L1 HEAD 2
0,0,0,0,0,CENTRAL - District,L1 HEAD 2
0,0,0,0,0,CENTRAL - District,L1 HEAD 2
0,0,0,0,0,CENTRAL - District,L1 HEAD 2
0,0,0,0,0,CENTRAL - District,L1 HEAD 2
0,0,0,0,0,CENTRAL - District,L1 HEAD 2
0,0,0,0,0,CENTRAL - District,L1 HEAD 2
0,0,0,0,0,CENTRAL - District,L1 HEAD 2
0,0,0,0,0,CENTRAL - District,L1 HEAD 2
0,0,0,0,0,CENTRAL - District,L1 HEAD 2
0,0,0,0,0,CENTRAL - District,L1 HEAD 2
0,0,0,0,0,CENTRAL - District,L1 HEAD 2
0,0,0,0,0,CENTRAL - District,L1 HEAD 2
0,0,0,0,0,CENTRAL - District,L1 HEAD 2
0,0,0,0,0,CENTRAL - District,L1 HEAD 2
0,0,0,0,0,CENTRAL - District,L1 HEAD 2
0,0,0,0,0,CENTRAL - District,L1 HEAD 2
0,0,0,0,0,CENTRAL - District,L1 HEAD 2
0,0,0,0,0,CENTRAL - District,L1 HEAD 2
0,0,0,0,0,CENTRAL - District,L1 HEAD 2
0,0,0,0,0,CENTRAL - District,L1 HEAD 2
45153.36111,"L1-T47 (METER), , , ",5,8748,OPEN,CENTRAL - District,L1 HEAD 3
45153.3125,"L1-2-C1 (METER), , , ",23,8462,OPEN,CENTRAL - District,L1 HEAD 3
45153.54167,"L1-T4, L1-T5, , ",22,8678,0,CENTRAL - District,L1 HEAD 3
45153.875,0,0,0,0,CENTRAL - District,L1 HEAD 3
45154.33333,"L1-T10, , , ",21,8694,0,CENTRAL - District,L1 HEAD 3
45154.66667,"L1-T10, , , ",21,8692,0,CENTRAL - District,L1 HEAD 3
45155.10417,"L1-T38 (METER), , , ",18,8884,0,CENTRAL - District,L1 HEAD 3
45155.375,"L1-T34, , , ",12,8846,0,CENTRAL - District,L1 HEAD 3
45155.42708,"L1-T34, , , ",10,8847,0,CENTRAL - District,L1 HEAD 3
45155.52083,"L1-7-T9 (METER), , , ",23,8896,0,CENTRAL - District,L1 HEAD 3
45155.52083,0,0,0,0,CENTRAL - District,L1 HEAD 3
45155.72917,"L1-1-T3A (METER), , , ",8,8893,0,CENTRAL - District,L1 HEAD 3
45155.8125,"L1-1-T9 (METER), L1-1-T10 (METER), , ",30,8627,0,CENTRAL - District,L1 HEAD 3
45155.97917,"L1-1-T14, , , ",30,8626,0,CENTRAL - District,L1 HEAD 3
45156.20833,"L1-1-T13, , , ",8,8750,0,CENTRAL - District,L1 HEAD 3
45156.45833,0,0,0,0,CENTRAL - District,L1 HEAD 3
0,0,0,0,0,CENTRAL - District,L1 HEAD 3
0,0,0,0,0,CENTRAL - District,L1 HEAD 3
0,0,0,0,0,CENTRAL - District,L1 HEAD 3
0,0,0,0,0,CENTRAL - District,L1 HEAD 3
0,0,0,0,0,CENTRAL - District,L1 HEAD 3
0,0,0,0,0,CENTRAL - District,L1 HEAD 3
0,0,0,0,0,CENTRAL - District,L1 HEAD 3
0,0,0,0,0,CENTRAL - District,L1 HEAD 3
0,0,0,0,0,CENTRAL - District,L1 HEAD 3
0,0,0,0,0,CENTRAL - District,L1 HEAD 3
0,0,0,0,0,CENTRAL - District,L1 HEAD 3
0,0,0,0,0,CENTRAL - District,L1 HEAD 3
0,0,0,0,0,CENTRAL - District,L1 HEAD 3
0,0,0,0,0,CENTRAL - District,L1 HEAD 3
0,0,0,0,0,CENTRAL - District,L1 HEAD 3
0,0,0,0,0,CENTRAL - District,L1 HEAD 3
0,0,0,0,0,CENTRAL - District,L1 HEAD 3
0,0,0,0,0,CENTRAL - District,L1 HEAD 3
0,0,0,0,0,CENTRAL - District,L1 HEAD 3
0,0,0,0,0,CENTRAL - District,L1 HEAD 3
0,0,0,0,0,CENTRAL - District,L1 HEAD 3
0,0,0,0,0,CENTRAL - District,L1 HEAD 3
0,0,0,0,0,CENTRAL - District,L1 HEAD 3
0,0,0,0,0,CENTRAL - District,L1 HEAD 3
0,0,0,0,0,CENTRAL - District,L1 HEAD 4
0,0,0,0,0,CENTRAL - District,L1 HEAD 4
0,0,0,0,0,CENTRAL - District,L1 HEAD 4
0,0,0,0,0,CENTRAL - District,L1 HEAD 4
0,0,0,0,0,CENTRAL - District,L1 HEAD 4
0,0,0,0,0,CENTRAL - District,L1 HEAD 4
0,0,0,0,0,CENTRAL - District,L1 HEAD 4
0,0,0,0,0,CENTRAL - District,L1 HEAD 4
0,0,0,0,0,CENTRAL - District,L1 HEAD 4
0,0,0,0,0,CENTRAL - District,L1 HEAD 4
0,0,0,0,0,CENTRAL - District,L1 HEAD 4
0,0,0,0,0,CENTRAL - District,L1 HEAD 4
0,0,0,0,0,CENTRAL - District,L1 HEAD 4
0,0,0,0,0,CENTRAL - District,L1 HEAD 4
0,0,0,0,0,CENTRAL - District,L1 HEAD 4
0,0,0,0,0,CENTRAL - District,L1 HEAD 4
0,0,0,0,0,CENTRAL - District,L1 HEAD 4
0,0,0,0,0,CENTRAL - District,L1 HEAD 4
0,0,0,0,0,CENTRAL - District,L1 HEAD 4
0,0,0,0,0,CENTRAL - District,L1 HEAD 4
0,0,0,0,0,CENTRAL - District,L1 HEAD 4
0,0,0,0,0,CENTRAL - District,L1 HEAD 4
0,0,0,0,0,CENTRAL - District,L1 HEAD 4
0,0,0,0,0,CENTRAL - District,L1 HEAD 4
0,0,0,0,0,CENTRAL - District,L1 HEAD 4
0,0,0,0,0,CENTRAL - District,L1 HEAD 4
0,0,0,0,0,CENTRAL - District,L1 HEAD 4
0,0,0,0,0,CENTRAL - District,L1 HEAD 4
0,0,0,0,0,CENTRAL - District,L1 HEAD 4
0,0,0,0,0,CENTRAL - District,L1 HEAD 4
0,0,0,0,0,CENTRAL - District,L1 HEAD 4
0,0,0,0,0,CENTRAL - District,L1 HEAD 4
0,0,0,0,0,CENTRAL - District,L1 HEAD 4
0,0,0,0,0,CENTRAL - District,L1 HEAD 4
0,0,0,0,0,CENTRAL - District,L1 HEAD 4
0,0,0,0,0,CENTRAL - District,L1 HEAD 4
0,0,0,0,0,CENTRAL - District,L1 HEAD 4
0,0,0,0,0,CENTRAL - District,L1 HEAD 4
0,0,0,0,0,CENTRAL - District,L1 HEAD 4
0,0,0,0,0,CENTRAL - District,L1 HEAD 4
45153.33333,"L1-T25 (METER), , , ",20,8503,OPEN,CENTRAL - District,L1 HEAD 5
45153.5,"L1-T25 (METER), , , ",12,8502,0,CENTRAL - District,L1 HEAD 5
45153.5,"L1-T26 (METER), , , ",15,8730,DONE,CENTRAL - District,L1 HEAD 5
45153.70833,0,0,0,0,CENTRAL - District,L1 HEAD 5
45153.70833,"L1-T21 (METER), , , ",12,8525,0,CENTRAL - District,L1 HEAD 5
45153.70833,"L1-5-T1, , , ",10,8542,0,CENTRAL - District,L1 HEAD 5
45153.75,"L1-5-T1, , , ",10,8544,0,CENTRAL - District,L1 HEAD 5
45154.04167,"L1-6-T2 (METER), , , ",20,8788,0,CENTRAL - District,L1 HEAD 5
45154.64583,"L1-T22, , , ",12,8789,0,CENTRAL - District,L1 HEAD 5
45155.375,"L1-8-T5 (METER), , , ",25,8824,0,CENTRAL - District,L1 HEAD 5
45155.66667,"L1-8-4-T1 (METER), , , ",22,8845,0,CENTRAL - District,L1 HEAD 5
45156.02083,"L1-8-T1 (METER), L1-8-T2 (METER), L1-8-T3 (METER), ",25,8866,0,CENTRAL - District,L1 HEAD 5
45156.625,"L1-8-A-T1 (METER), , , ",12,8843,0,CENTRAL - District,L1 HEAD 5
45156.8125,"L1-T31, , , ",25,8867,0,CENTRAL - District,L1 HEAD 5
45156.9375,0,0,0,0,CENTRAL - District,L1 HEAD 5
0,0,0,0,0,CENTRAL - District,L1 HEAD 5
0,0,0,0,0,CENTRAL - District,L1 HEAD 5
0,0,0,0,0,CENTRAL - District,L1 HEAD 5
0,0,0,0,0,CENTRAL - District,L1 HEAD 5
0,0,0,0,0,CENTRAL - District,L1 HEAD 5
0,0,0,0,0,CENTRAL - District,L1 HEAD 5
0,0,0,0,0,CENTRAL - District,L1 HEAD 5
0,0,0,0,0,CENTRAL - District,L1 HEAD 5
0,0,0,0,0,CENTRAL - District,L1 HEAD 5
0,0,0,0,0,CENTRAL - District,L1 HEAD 5
0,0,0,0,0,CENTRAL - District,L1 HEAD 5
0,0,0,0,0,CENTRAL - District,L1 HEAD 5
0,0,0,0,0,CENTRAL - District,L1 HEAD 5
0,0,0,0,0,CENTRAL - District,L1 HEAD 5
0,0,0,0,0,CENTRAL - District,L1 HEAD 5
0,0,0,0,0,CENTRAL - District,L1 HEAD 5
0,0,0,0,0,CENTRAL - District,L1 HEAD 5
0,0,0,0,0,CENTRAL - District,L1 HEAD 5
0,0,0,0,0,CENTRAL - District,L1 HEAD 5
0,0,0,0,0,CENTRAL - District,L1 HEAD 5
0,0,0,0,0,CENTRAL - District,L1 HEAD 5
0,0,0,0,0,CENTRAL - District,L1 HEAD 5
0,0,0,0,0,CENTRAL - District,L1 HEAD 5
0,0,0,0,0,CENTRAL - District,L1 HEAD 5
0,0,0,0,0,CENTRAL - District,L1 HEAD 5
0,0,0,0,0,CENTRAL - District,L1 HEAD 6
0,0,0,0,0,CENTRAL - District,L1 HEAD 6
0,0,0,0,0,CENTRAL - District,L1 HEAD 6
0,0,0,0,0,CENTRAL - District,L1 HEAD 6
0,0,0,0,0,CENTRAL - District,L1 HEAD 6
0,0,0,0,0,CENTRAL - District,L1 HEAD 6
0,0,0,0,0,CENTRAL - District,L1 HEAD 6
0,0,0,0,0,CENTRAL - District,L1 HEAD 6
0,0,0,0,0,CENTRAL - District,L1 HEAD 6
0,0,0,0,0,CENTRAL - District,L1 HEAD 6
0,0,0,0,0,CENTRAL - District,L1 HEAD 6
0,0,0,0,0,CENTRAL - District,L1 HEAD 6
0,0,0,0,0,CENTRAL - District,L1 HEAD 6
0,0,0,0,0,CENTRAL - District,L1 HEAD 6
0,0,0,0,0,CENTRAL - District,L1 HEAD 6
0,0,0,0,0,CENTRAL - District,L1 HEAD 6
0,0,0,0,0,CENTRAL - District,L1 HEAD 6
0,0,0,0,0,CENTRAL - District,L1 HEAD 6
0,0,0,0,0,CENTRAL - District,L1 HEAD 6
0,0,0,0,0,CENTRAL - District,L1 HEAD 6
0,0,0,0,0,CENTRAL - District,L1 HEAD 6
0,0,0,0,0,CENTRAL - District,L1 HEAD 6
0,0,0,0,0,CENTRAL - District,L1 HEAD 6
0,0,0,0,0,CENTRAL - District,L1 HEAD 6
0,0,0,0,0,CENTRAL - District,L1 HEAD 6
0,0,0,0,0,CENTRAL - District,L1 HEAD 6
0,0,0,0,0,CENTRAL - District,L1 HEAD 6
0,0,0,0,0,CENTRAL - District,L1 HEAD 6
0,0,0,0,0,CENTRAL - District,L1 HEAD 6
0,0,0,0,0,CENTRAL - District,L1 HEAD 6
0,0,0,0,0,CENTRAL - District,L1 HEAD 6
0,0,0,0,0,CENTRAL - District,L1 HEAD 6
0,0,0,0,0,CENTRAL - District,L1 HEAD 6
0,0,0,0,0,CENTRAL - District,L1 HEAD 6
0,0,0,0,0,CENTRAL - District,L1 HEAD 6
0,0,0,0,0,CENTRAL - District,L1 HEAD 6
0,0,0,0,0,CENTRAL - District,L1 HEAD 6
0,0,0,0,0,CENTRAL - District,L1 HEAD 6
0,0,0,0,0,CENTRAL - District,L1 HEAD 6
0,0,0,0,0,CENTRAL - District,L1 HEAD 6
0,0,0,0,0,CENTRAL - District,L HEAD 1
0,0,0,0,0,CENTRAL - District,L HEAD 1
0,0,0,0,0,CENTRAL - District,L HEAD 1
0,0,0,0,0,CENTRAL - District,L HEAD 1
0,0,0,0,0,CENTRAL - District,L HEAD 1
0,0,0,0,0,CENTRAL - District,L HEAD 1
0,0,0,0,0,CENTRAL - District,L HEAD 1
0,0,0,0,0,CENTRAL - District,L HEAD 1
0,0,0,0,0,CENTRAL - District,L HEAD 1
0,0,0,0,0,CENTRAL - District,L HEAD 1
0,0,0,0,0,CENTRAL - District,L HEAD 1
0,0,0,0,0,CENTRAL - District,L HEAD 1
0,0,0,0,0,CENTRAL - District,L HEAD 1
0,0,0,0,0,CENTRAL - District,L HEAD 1
0,0,0,0,0,CENTRAL - District,L HEAD 1
0,0,0,0,0,CENTRAL - District,L HEAD 1
0,0,0,0,0,CENTRAL - District,L HEAD 1
0,0,0,0,0,CENTRAL - District,L HEAD 1
0,0,0,0,0,CENTRAL - District,L HEAD 1
0,0,0,0,0,CENTRAL - District,L HEAD 1
0,0,0,0,0,CENTRAL - District,L HEAD 1
0,0,0,0,0,CENTRAL - District,L HEAD 1
0,0,0,0,0,CENTRAL - District,L HEAD 1
0,0,0,0,0,CENTRAL - District,L HEAD 1
0,0,0,0,0,CENTRAL - District,L HEAD 1
0,0,0,0,0,CENTRAL - District,L HEAD 1
0,0,0,0,0,CENTRAL - District,L HEAD 1
0,0,0,0,0,CENTRAL - District,L HEAD 1
0,0,0,0,0,CENTRAL - District,L HEAD 1
0,0,0,0,0,CENTRAL - District,L HEAD 1
0,0,0,0,0,CENTRAL - District,L HEAD 1
0,0,0,0,0,CENTRAL - District,L HEAD 1
0,0,0,0,0,CENTRAL - District,L HEAD 1
0,0,0,0,0,CENTRAL - District,L HEAD 1
0,0,0,0,0,CENTRAL - District,L HEAD 1
0,0,0,0,0,CENTRAL - District,L HEAD 1
0,0,0,0,0,CENTRAL - District,L HEAD 1
0,0,0,0,0,CENTRAL - District,L HEAD 1
0,0,0,0,0,CENTRAL - District,L HEAD 1
0,0,0,0,0,CENTRAL - District,L HEAD 1
45153.47917,"L4-T25 (METER), , , ",26,8569,0,CENTRAL - District,L HEAD 2
45154.08333,"L4-T21 (METER), , , ",13,8648,0,CENTRAL - District,L HEAD 2
45154.16667,"L4-T18 (METER), , , ",10,8737,0,CENTRAL - District,L HEAD 2
45154.35417,"L4-3-T3 (METER), , , ",24,8797,0,CENTRAL - District,L HEAD 2
45154.85417,"L4-T22 (METER), , , ",17,8772,0,CENTRAL - District,L HEAD 2
45155.20833,"L4-T22 (METER), , , ",19,8212,0,CENTRAL - District,L HEAD 2
45155.5,"L4-3-T2 (METER), , , ",14,8865,0,CENTRAL - District,L HEAD 2
45155.625,"L4-T9 (METER), L4-T10 (METER), , ",9,8906,0,CENTRAL - District,L HEAD 2
45155.75,"L4-4-T1 (METER), , , ",18,8811,0,CENTRAL - District,L HEAD 2
45156.75,0,0,0,0,CENTRAL - District,L HEAD 2
0,0,0,0,0,CENTRAL - District,L HEAD 2
0,0,0,0,0,CENTRAL - District,L HEAD 2
0,0,0,0,0,CENTRAL - District,L HEAD 2
0,0,0,0,0,CENTRAL - District,L HEAD 2
0,0,0,0,0,CENTRAL - District,L HEAD 2
0,0,0,0,0,CENTRAL - District,L HEAD 2
0,0,0,0,0,CENTRAL - District,L HEAD 2
0,0,0,0,0,CENTRAL - District,L HEAD 2
0,0,0,0,0,CENTRAL - District,L HEAD 2
0,0,0,0,0,CENTRAL - District,L HEAD 2
0,0,0,0,0,CENTRAL - District,L HEAD 2
0,0,0,0,0,CENTRAL - District,L HEAD 2
0,0,0,0,0,CENTRAL - District,L HEAD 2
0,0,0,0,0,CENTRAL - District,L HEAD 2
0,0,0,0,0,CENTRAL - District,L HEAD 2
0,0,0,0,0,CENTRAL - District,L HEAD 2
0,0,0,0,0,CENTRAL - District,L HEAD 2
0,0,0,0,0,CENTRAL - District,L HEAD 2
0,0,0,0,0,CENTRAL - District,L HEAD 2
0,0,0,0,0,CENTRAL - District,L HEAD 2
0,0,0,0,0,CENTRAL - District,L HEAD 2
0,0,0,0,0,CENTRAL - District,L HEAD 2
0,0,0,0,0,CENTRAL - District,L HEAD 2
0,0,0,0,0,CENTRAL - District,L HEAD 2
0,0,0,0,0,CENTRAL - District,L HEAD 2
0,0,0,0,0,CENTRAL - District,L HEAD 2
0,0,0,0,0,CENTRAL - District,L HEAD 2
0,0,0,0,0,CENTRAL - District,L HEAD 2
0,0,0,0,0,CENTRAL - District,L HEAD 2
0,0,0,0,0,CENTRAL - District,L HEAD 2
45153.27083,"L4-1-T1, , , ",20,8434,OPEN,CENTRAL - District,L HEAD 3
45153.54167,"L4-1-2-C2, , , ",15,8697,0,CENTRAL - District,L HEAD 3
45153.83333,0,0,0,0,CENTRAL - District,L HEAD 3
45154.22917,"L4-1-T9 (METER), , , ",16,8823,0,CENTRAL - District,L HEAD 3
45154.5,"L4-1-T10, L4-1-T9 (METER), , ",18,8826,0,CENTRAL - District,L HEAD 3
45154.83333,0,0,0,0,CENTRAL - District,L HEAD 3
45155.20833,"L6-T12, L6-T13, , ",18,8821,0,CENTRAL - District,L HEAD 3
45155.79167,"L6-T1, , , ",20,8828,0,CENTRAL - District,L HEAD 3
45155.95833,0,0,0,0,CENTRAL - District,L HEAD 3
45156.16667,"L5-T9 (METER), , , ",17,8499,0,CENTRAL - District,L HEAD 3
45156.75,0,0,0,0,CENTRAL - District,L HEAD 3
0,0,0,0,0,CENTRAL - District,L HEAD 3
0,0,0,0,0,CENTRAL - District,L HEAD 3
0,0,0,0,0,CENTRAL - District,L HEAD 3
0,0,0,0,0,CENTRAL - District,L HEAD 3
0,0,0,0,0,CENTRAL - District,L HEAD 3
0,0,0,0,0,CENTRAL - District,L HEAD 3
0,0,0,0,0,CENTRAL - District,L HEAD 3
0,0,0,0,0,CENTRAL - District,L HEAD 3
0,0,0,0,0,CENTRAL - District,L HEAD 3
0,0,0,0,0,CENTRAL - District,L HEAD 3
0,0,0,0,0,CENTRAL - District,L HEAD 3
0,0,0,0,0,CENTRAL - District,L HEAD 3
0,0,0,0,0,CENTRAL - District,L HEAD 3
0,0,0,0,0,CENTRAL - District,L HEAD 3
0,0,0,0,0,CENTRAL - District,L HEAD 3
0,0,0,0,0,CENTRAL - District,L HEAD 3
0,0,0,0,0,CENTRAL - District,L HEAD 3
0,0,0,0,0,CENTRAL - District,L HEAD 3
0,0,0,0,0,CENTRAL - District,L HEAD 3
0,0,0,0,0,CENTRAL - District,L HEAD 3
0,0,0,0,0,CENTRAL - District,L HEAD 3
0,0,0,0,0,CENTRAL - District,L HEAD 3
0,0,0,0,0,CENTRAL - District,L HEAD 3
0,0,0,0,0,CENTRAL - District,L HEAD 3
0,0,0,0,0,CENTRAL - District,L HEAD 3
0,0,0,0,0,CENTRAL - District,L HEAD 3
0,0,0,0,0,CENTRAL - District,L HEAD 3
0,0,0,0,0,CENTRAL - District,L HEAD 3
0,0,0,0,0,CENTRAL - District,L HEAD 3
45152.95833,"L8-T13 (METER), , , ",26,8457,OPEN,CENTRAL - District,L HEAD 4
45153.5,"L8-4-T3 (METER), L8-4-T4 (METER), , ",27,8342,0,CENTRAL - District,L HEAD 4
45154.5,"L8-1-T5 (METER), L8-1-T6 (METER), , ",25,8464,0,CENTRAL - District,L HEAD 4
45155.5,"L8-1-T2 (METER), L8-1-T3 (METER), , ",30,8766,0,CENTRAL - District,L HEAD 4
45156.08333,"L8-T3 (METER), , , ",30,8770,0,CENTRAL - District,L HEAD 4
45156.14597,"L8-1-T4 (METER), , , ",14,8744,0,CENTRAL - District,L HEAD 4
45156.43764,"L8-4-T1 (METER), L8-4-T2 (METER), , ",25,8687,0,CENTRAL - District,L HEAD 4
45157.06264,"L8-T10 (METER), L8-T11 (METER), , ",30,8853,0,CENTRAL - District,L HEAD 4
45158.06264,0,0,0,0,CENTRAL - District,L HEAD 4
0,0,0,0,0,CENTRAL - District,L HEAD 4
0,0,0,0,0,CENTRAL - District,L HEAD 4
0,0,0,0,0,CENTRAL - District,L HEAD 4
0,0,0,0,0,CENTRAL - District,L HEAD 4
0,0,0,0,0,CENTRAL - District,L HEAD 4
0,0,0,0,0,CENTRAL - District,L HEAD 4
0,0,0,0,0,CENTRAL - District,L HEAD 4
0,0,0,0,0,CENTRAL - District,L HEAD 4
0,0,0,0,0,CENTRAL - District,L HEAD 4
0,0,0,0,0,CENTRAL - District,L HEAD 4
0,0,0,0,0,CENTRAL - District,L HEAD 4
0,0,0,0,0,CENTRAL - District,L HEAD 4
0,0,0,0,0,CENTRAL - District,L HEAD 4
0,0,0,0,0,CENTRAL - District,L HEAD 4
0,0,0,0,0,CENTRAL - District,L HEAD 4
0,0,0,0,0,CENTRAL - District,L HEAD 4
0,0,0,0,0,CENTRAL - District,L HEAD 4
0,0,0,0,0,CENTRAL - District,L HEAD 4
0,0,0,0,0,CENTRAL - District,L HEAD 4
0,0,0,0,0,CENTRAL - District,L HEAD 4
0,0,0,0,0,CENTRAL - District,L HEAD 4
0,0,0,0,0,CENTRAL - District,L HEAD 4
0,0,0,0,0,CENTRAL - District,L HEAD 4
0,0,0,0,0,CENTRAL - District,L HEAD 4
0,0,0,0,0,CENTRAL - District,L HEAD 4
0,0,0,0,0,CENTRAL - District,L HEAD 4
0,0,0,0,0,CENTRAL - District,L HEAD 4
0,0,0,0,0,CENTRAL - District,L HEAD 4
0,0,0,0,0,CENTRAL - District,L HEAD 4
0,0,0,0,0,CENTRAL - District,L HEAD 4
0,0,0,0,0,CENTRAL - District,L HEAD 4
0,0,0,0,0,CENTRAL - District,L HEAD 5
0,0,0,0,0,CENTRAL - District,L HEAD 5
0,0,0,0,0,CENTRAL - District,L HEAD 5
0,0,0,0,0,CENTRAL - District,L HEAD 5
0,0,0,0,0,CENTRAL - District,L HEAD 5
0,0,0,0,0,CENTRAL - District,L HEAD 5
0,0,0,0,0,CENTRAL - District,L HEAD 5
0,0,0,0,0,CENTRAL - District,L HEAD 5
0,0,0,0,0,CENTRAL - District,L HEAD 5
0,0,0,0,0,CENTRAL - District,L HEAD 5
0,0,0,0,0,CENTRAL - District,L HEAD 5
0,0,0,0,0,CENTRAL - District,L HEAD 5
0,0,0,0,0,CENTRAL - District,L HEAD 5
0,0,0,0,0,CENTRAL - District,L HEAD 5
0,0,0,0,0,CENTRAL - District,L HEAD 5
0,0,0,0,0,CENTRAL - District,L HEAD 5
0,0,0,0,0,CENTRAL - District,L HEAD 5
0,0,0,0,0,CENTRAL - District,L HEAD 5
0,0,0,0,0,CENTRAL - District,L HEAD 5
0,0,0,0,0,CENTRAL - District,L HEAD 5
0,0,0,0,0,CENTRAL - District,L HEAD 5
0,0,0,0,0,CENTRAL - District,L HEAD 5
0,0,0,0,0,CENTRAL - District,L HEAD 5
0,0,0,0,0,CENTRAL - District,L HEAD 5
0,0,0,0,0,CENTRAL - District,L HEAD 5
0,0,0,0,0,CENTRAL - District,L HEAD 5
0,0,0,0,0,CENTRAL - District,L HEAD 5
0,0,0,0,0,CENTRAL - District,L HEAD 5
0,0,0,0,0,CENTRAL - District,L HEAD 5
0,0,0,0,0,CENTRAL - District,L HEAD 5
0,0,0,0,0,CENTRAL - District,L HEAD 5
0,0,0,0,0,CENTRAL - District,L HEAD 5
0,0,0,0,0,CENTRAL - District,L HEAD 5
0,0,0,0,0,CENTRAL - District,L HEAD 5
0,0,0,0,0,CENTRAL - District,L HEAD 5
0,0,0,0,0,CENTRAL - District,L HEAD 5
0,0,0,0,0,CENTRAL - District,L HEAD 5
0,0,0,0,0,CENTRAL - District,L HEAD 5
0,0,0,0,0,CENTRAL - District,L HEAD 5
0,0,0,0,0,CENTRAL - District,L HEAD 5
45119.33681,"BYPASS CANAL (METER), , , ",70,6396,0,CENTRAL - District,L HEAD 6
45129.33681,"BYPASS CANAL (METER), , , ",70,7370,0,CENTRAL - District,L HEAD 6
45139.33681,0,70,0,0,CENTRAL - District,L HEAD 6
0,0,0,0,0,CENTRAL - District,L HEAD 6
0,0,0,0,0,CENTRAL - District,L HEAD 6
0,0,0,0,0,CENTRAL - District,L HEAD 6
0,0,0,0,0,CENTRAL - District,L HEAD 6
0,0,0,0,0,CENTRAL - District,L HEAD 6
0,0,0,0,0,CENTRAL - District,L HEAD 6
